CreditScore,Balance,EstimatedSalary
600,78535.25,64349.6
847,112712.17,116097.26
650,119618.42,29861.13
710,0,48426.98
682,74963.5,32770.56
642,138023.79,117060.2
536,0,136197.65
754,185513.67,27438.83
678,185648.56,192156.54
533,102286.6,69409.37
741,128015.83,58440.43
757,39539.39,192519.39
721,0,144874.67
700,77608.46,175373.46
663,141462.13,440.2
677,0,76637.38
655,131691.33,49480.66
832,93833.86,10417.87
721,137933.39,67976.57
542,105770.14,140929.98
654,0,47139.06
821,0,126241.4
508,166328.65,22614.19
588,164307.77,48498.19
691,163965.69,103511.26
664,125608.72,122073.48
439,0,65535.56
479,118433.94,160060.9
850,98488.08,155879.57
518,0,194416.58
717,98362.35,21630.21
698,144237.91,157143.61
850,0,52796.31
700,0,121798.52
626,105767.28,41104.82
774,0,10604.48
719,0,78563.66
646,0,170821.43
485,134467.26,113266.09
784,138515.02,171768.76
850,128647.98,54416.18
669,121858.98,130755.34
731,0,141180.66
721,120108.56,183421.76
515,196853.62,132770.11
774,121418.62,24400.37
585,0,180318.6
695,0,111565.45
729,97495.8,2002.5
713,0,82565.01
555,127343.4,121789.3
699,158633.61,193785.87
587,0,64593.07
762,183744.98,196993.69
510,0,175518.31
842,0,17268.02
608,79962.92,60901.72
850,0,100750.03
642,0,195224.91
850,140956.99,3510.18
455,0,81250.79
726,0,91844.14
544,145241.63,80676.83
651,138008.06,129912.74
814,0,142029.17
537,0,137651.6
553,0,33877.29
800,0,78744.39
791,0,96734.46
699,127570.93,164756.81
756,0,164394.65
591,107812.67,162501.83
850,91560.58,10541.38
760,121303.77,59325.21
569,161546.68,178187.28
661,128415.45,142626.49
670,57530.06,181893.31
694,0,156858.2
728,142243.54,33074.51
764,138341.51,50072.94
639,0,111340.36
683,0,100496.84
663,0,101371.05
826,146466.46,180934.67
735,0,105152.17
682,0,706.5
663,0,101168.9
562,120307.58,6795.61
696,87637.26,196111.35
850,94652.04,171960.76
719,114415.84,177497.4
804,0,147995.96
604,84315.02,36209.1
782,0,143614.01
512,93955.83,14828.54
569,67087.69,154775.7
597,101528.61,70529
753,110824.52,57896.27
430,0,69759.91
756,179960.2,89938.08
493,134006.77,89578.32
777,121532.17,73464.88
779,0,138542.87
702,0,161888.63
551,129717.3,86937.2
749,94762.16,42241.54
742,155196.17,121207.66
752,129514.99,102930.46
740,113386.36,65121.63
576,0,78498.04
637,172196.23,104769.96
724,97612.12,96498.14
685,104719.94,38691.34
625,0,164804.02
571,139592.98,104152.65
584,0,88866.92
550,139096.85,129890.94
662,140301.72,179258.67
803,0,72051.44
615,0,74580.8
481,111233.09,123995.15
701,0,38960.59
751,147737.63,94951.27
675,0,56642.97
733,125725.02,50783.1
822,128289.7,9149.96
559,0,21006.1
731,88826.07,33759.41
678,143443.61,196622.28
645,0,176353.87
701,0,176943.59
554,149134.46,177966.24
723,124119.54,162198.32
766,116822.7,197643.24
597,103219.47,60420.07
574,0,70550
655,81954.6,198798.44
780,95196.26,126310.39
672,0,64515.5
717,0,158580.05
521,136555.01,129353.21
633,0,137273.97
669,119452.03,171575.54
740,0,96528
462,69881.09,64421.02
619,0,158444.61
665,0,66548.58
655,0,108008.05
463,204223.03,128268.39
799,110314.21,37464
713,163760.82,157381.14
807,141069.18,194257.11
728,115934.74,139059.05
582,151457.88,40893.61
704,154206.07,40261.49
714,89928.99,46203.31
628,89182.09,13126.9
809,79706.25,165675.01
547,0,5459.07
560,0,131919.48
811,117799.28,182372.35
584,0,147600.54
691,0,92865.41
680,146422.22,67142.97
588,150186.22,65611.01
721,100275.88,138564.48
850,0,187391.02
529,147493.89,33656.35
622,0,100618.17
683,0,198134.9
575,121823.4,50368.87
577,0,108787
510,113688.63,33099.41
652,100471.34,124550.88
569,100032.52,5159.21
687,0,48228.1
822,116358,108798.36
656,163549.63,21085.12
745,99183.9,28922.25
386,131955.07,62514.65
684,134177.06,177506.66
635,0,90605.05
582,0,132029.95
613,0,176903.35
795,94348.94,29239.29
659,155584.21,153662.88
745,0,154389.18
604,0,166224.39
509,170661.47,21646.2
706,185544.36,171037.63
619,52831.13,112649.22
572,97750.07,193014.26
695,114007.5,118120.88
543,104308.77,25650.04
640,84719.13,113048.79
672,0,87372.49
701,140236.98,146651.99
634,0,8227.91
531,75302.85,57034.35
699,0,93003.21
605,104760.82,165574.54
534,0,13566.48
449,113693,82796.29
684,174180.39,119830.08
622,115766.26,72155.85
714,0,62762.12
712,0,183235.33
783,121215.9,105206.48
743,144677.19,22512.44
683,115350.63,122305.91
654,105683.63,173617.09
700,135179.49,160670.37
744,117551.23,158958.9
645,157404.02,93073.04
525,77910.23,67238.01
732,110942.9,172576.56
721,0,122580.48
622,179305.09,149043.78
654,150593.59,105218.45
529,123815.86,78463.99
720,0,160849.43
850,69385.17,87834.24
667,138032.15,166317.71
620,0,137309.06
616,0,166984.44
637,143500.82,166996.46
710,119670.18,188022.44
717,99106.73,194467.23
786,120135.55,125449.47
651,0,137452.57
530,120905.03,123475.88
815,0,38941.44
715,102277.52,177852.57
496,125292.53,31532.96
680,0,136377.21
646,101629.3,130541.1
807,171937.27,65636.92
727,0,193305.35
787,0,47307.9
806,0,100809.99
603,129743.75,109145.2
649,0,91167.19
547,151191.31,175295.89
684,102630.13,127433.47
477,114023.64,71167.17
558,124227.14,111184.67
695,0,141756.32
592,80285.16,72678.75
789,175477.15,172832.9
597,132144.35,158086.33
839,136911.07,168184.62
405,133299.67,72950.14
658,0,48378.4
684,117691,23135.65
633,0,65675.47
589,0,170676.67
750,133199.71,27366.77
771,135506.58,152479.64
812,127154.14,105383.49
539,0,48189.94
670,49508.79,100324.01
673,0,65657.29
538,75051.49,17682.02
575,123925.23,111342.66
682,0,134158.09
712,153819.58,79176.09
598,0,83103.46
776,0,63908.86
606,70417.79,90896.04
686,111484.88,76076.2
850,146343.98,103902.11
642,160541,142223.94
606,130274.26,147533.09
627,98993.02,169156.64
850,0,141242.57
850,141827.33,149458.73
724,110054.45,86950.72
579,0,176925.69
727,0,40357.39
813,98088.09,26687.22
642,118317.27,78702.98
669,0,176163.74
574,99774.5,4896.11
774,0,114899.13
735,0,92220.12
639,133806.54,6251.3
738,0,43018.82
835,124993.29,27548.06
637,157622.58,120454.2
589,126111.61,133961.19
591,161651.37,131753.97
723,142856.95,38019.74
831,111100.98,28144.07
733,102918.38,45959.86
731,0,189528.72
654,0,170481.98
828,0,94845.45
590,125265.61,161253.08
657,82500.28,115260.72
531,175754.87,60721.4
516,109387.33,121365.45
561,100443.36,101693.73
682,83102.72,54132.93
575,0,10666.05
623,0,41227.67
642,0,10712.82
779,115290.27,98912.69
671,0,197202.48
495,140197.71,150720.39
850,105245.34,74780.13
630,0,79377.45
588,0,8763.87
562,142296.13,177112.7
740,99097.33,85016.64
695,171069.39,88689.4
589,0,95985.64
607,102523.88,166792.71
794,0,68730.91
580,143391.07,146891.07
644,106022.73,148727.42
636,0,43134.58
599,128960.21,40318.33
507,0,97633.93
682,0,65069.03
714,0,166335
696,126442.59,121904.44
599,0,175235.99
577,127261.35,56185.05
733,0,131625.14
647,0,152323.04
831,0,165840.94
543,73481.05,176692.65
679,160515.37,121904.14
713,149525.34,123663.63
690,166522.78,119644.59
751,135536.5,66825.33
613,120481.69,94875.03
701,103421.32,76304.73
698,135658.73,39755
451,0,180142.42
665,191402.82,83238.4
726,94504.35,5078.9
608,126147.84,132424.69
549,0,109057.56
803,0,115676.61
663,87624.03,149401.33
558,153697.53,89891.4
714,0,82500.84
704,0,6416.92
805,116585.97,189428.75
659,134464.58,178833.34
738,83008.31,42766.03
635,113635.16,90883.12
530,0,80619.09
661,122552.48,120646.4
531,118899.45,41409.36
694,99713.87,112317.89
731,0,152128.36
556,134208.22,177670.57
647,85906.65,189159.97
850,137714.25,159403.68
573,160777.9,149536.15
591,0,155492.87
723,0,24847.02
617,102585.88,115387.4
704,102556.18,171971.25
457,126772.57,126106.4
787,158373.23,28228.35
651,0,138113.71
612,141927.1,43018.98
828,109876.82,83611.45
724,0,118863.38
648,111369.79,91947.74
569,116969.35,94488.82
765,136729.51,47058.21
577,152086.15,44719.5
603,0,174478.54
568,127289.28,45611.51
748,119852.01,73853.94
573,0,196517.43
771,0,92914.67
763,0,31372.91
410,117183.74,109733.73
728,129907.63,36083.96
655,0,188435.38
580,145387.32,169963.2
712,124616.23,69320.97
680,0,36145.53
383,95808.19,137702.01
721,0,71594.26
620,0,65565.92
774,117152.3,101828.39
563,106250.72,39546.32
850,111837.78,110805.79
681,97023.21,2168.13
631,137687.72,190067.12
614,113348.5,77789.01
704,122109.78,127654.37
786,120452.4,79602.86
534,0,80619.17
590,65812.35,160346.3
583,54428.37,109638.78
656,0,1276.87
597,0,49374.82
588,143279.58,31580.8
667,103846.65,20560.69
627,125190.86,84584.69
708,0,15246.83
641,38340.02,32607.77
527,123802.98,155846.69
592,96651.03,3232.82
465,0,177668.55
628,0,134441.6
678,133237.21,111032.79
570,142105.35,45214.04
815,166115.42,67208.3
817,81070.34,80985.88
717,0,167573.06
641,123835.52,160110.65
624,123401.43,127825.25
579,169377.31,123535.05
698,130015.24,41595.3
645,0,97628.08
691,133936.04,91359.79
638,114543.27,97755.29
705,119794.67,182528.44
720,0,142956.48
553,0,10789.3
658,0,130461.09
648,157138.99,190994.48
636,0,159463.8
527,136733.24,57589.29
717,82498.14,40437.67
614,151914.93,56459.45
737,80090.93,39920
587,83739.32,148798.45
682,181166.44,63737.19
710,130588.82,154997.64
507,0,34777.23
609,94126.67,93718.16
786,0,133112.41
688,148045.68,175479.92
710,0,96.27
779,0,30804.68
733,168165.84,197193.49
583,72835.56,96792.15
627,0,132719.8
666,123212.08,112157.31
620,0,38015.34
614,0,164018.98
606,119501.88,46774.94
700,144550.83,189664.43
677,126729.41,26106.39
850,119984.07,191535.11
564,0,158937.55
771,0,25222.6
620,121490.05,29296.74
610,91897.8,54394.28
609,139443.75,9234.06
683,144961.97,26796.73
633,126041.02,11796.89
676,69459.05,128461.29
693,198338.77,14278.18
709,0,46811.77
569,109196.66,109393.19
684,134168.5,3966.5
565,0,63173.64
681,0,66367.33
503,0,16274.67
656,0,180553.48
566,120100.41,107563.16
592,0,100941.57
687,0,110230.4
686,0,142331.85
616,0,199099.51
494,0,85890.16
534,0,143938.27
695,0,131644.41
579,0,112395.98
432,135559.8,71856.3
816,150355.35,35770.84
730,0,124364.63
593,133489.12,78101.29
715,105489.31,143096.49
775,60205.2,14073.11
539,0,47388.41
576,0,72306.07
617,0,184839.7
688,0,47886.44
608,0,130474.03
597,0,73181.39
670,112333.63,65706.86
616,116936.81,104379.36
579,117721.02,192146.63
786,165896.22,66977.68
704,153656.85,158742.81
796,94164,189414.74
598,0,159130.32
602,191808.73,97640.2
619,152199.33,86022.09
492,125396.24,10014.72
641,104405.54,17384.21
518,133801.49,143315.57
623,0,31669.18
733,0,12761.16
625,100047.33,93429.95
759,109848.6,42012.55
604,127849.38,15798.7
512,0,56408.14
520,95947.76,4696.44
805,0,25042.1
626,137638.69,130442.08
656,0,136521.82
785,0,199108.88
553,0,124596.63
569,0,134394.78
670,89416.99,144275.39
586,0,123410.23
617,0,143298.06
508,143262.04,129562.74
624,119656.45,4595.05
654,132954.64,146715.07
681,105206.7,163558.36
578,0,6947.09
621,83061.26,9170.54
632,147650.68,199674.83
644,73348.56,157166.79
821,0,46072.52
754,0,3524.69
568,116320.68,45563.94
584,0,59103.13
549,0,189558.44
729,0,45779.9
523,66250.71,21859.06
477,95675.62,162699.7
675,92616.64,8567.18
782,0,132943.88
616,0,12916.32
738,100565.94,128799.86
717,190305.78,99347.8
526,118536.4,40980.87
660,127649.64,40368.65
525,165358.77,94738.54
629,0,88842.8
616,78249.53,136934.91
521,125193.96,109356.53
691,0,199635.93
687,154007.21,158408.23
677,133214.88,95936.84
695,146202.93,126688.83
663,0,150850.29
496,90963.49,27802
747,0,32430.94
546,0,137332.37
706,114386.85,28601.68
472,0,108411.66
703,0,122518.5
850,0,9015.07
667,137260.78,94433.08
559,111060.05,110371.84
636,124447.73,141364.62
672,0,16245.25
667,0,108348.94
648,135310.41,171668.2
497,0,67364.42
743,0,107867.38
619,0,194310.1
639,139393.19,33950.08
540,0,197588.32
766,104258.8,428.23
749,0,34948.77
655,113447.01,82084.3
630,0,64804.59
778,111063.73,83556.65
757,161378.02,71926.28
529,82766.43,122925.44
620,0,13133.88
615,104267.7,62845.64
735,91718.8,28411.23
705,63488.7,28640.92
644,12459.19,156787.34
505,159863.9,125307.87
471,104592.55,131736.23
722,132088.59,128262.14
577,0,91366.42
744,120654.68,82290.81
573,0,66190.21
653,83772.95,23920.65
660,172325.67,45438.38
787,117685.31,93360.35
617,0,14496.67
567,0,168521.72
682,0,103318.44
684,135871.5,87219.41
447,0,197490.39
625,128504.76,126812.63
585,0,94283.09
516,56228.25,46857.52
732,98792.4,81491.7
628,181768.32,129107.97
682,101198.01,49732.9
746,0,88728.47
655,0,86981.45
644,0,3740.93
778,139064.06,67949.32
617,104508.1,147636.46
660,113948.58,188891.96
537,0,25482.62
554,0,18391.93
806,0,140168.36
611,117524.72,161064.29
665,160389.82,183542.08
648,0,194238.92
692,125547.53,7900.46
507,92783.68,51424.29
696,97036.22,152450.84
681,0,55816.2
687,0,32909.13
641,102145.13,100637.07
507,113452.66,142911.99
688,155681.72,26287.21
535,127475.24,60775.76
701,0,146257.77
488,112751.13,28332
539,0,100919.19
674,144889.18,102591.9
538,0,25554.4
829,150126.44,152107.93
768,69712.74,69381.05
585,0,101728.46
581,0,89040.61
682,117438.92,16910.98
653,119315.75,150468.35
712,89571.59,177613.19
620,102251.57,120672.09
709,118546.71,77142.85
832,0,127804.66
635,103257.14,158344.63
749,124209.02,167179.48
629,0,15404.64
836,150302.84,156036.19
542,108653.93,144725.14
645,85325.93,22558.74
844,0,147342.03
747,135776.36,85470.45
645,131411.24,194656.11
752,0,48505.1
760,0,101491.23
714,106431.97,164117.69
717,90305.76,124626.57
645,117466.03,34490.06
681,148884.47,90967.37
681,91115.76,24208.84
679,77373.87,174873.09
528,104744.89,170262.97
710,0,112289.06
733,91538.51,93783
724,0,150026.79
726,185734.75,102036.82
520,143396.54,898.51
556,125909.85,95124.4
579,0,11514.39
674,154525.7,27468.72
570,0,37092.43
631,100654.8,171587.9
623,83325.77,80828.78
665,110934.54,169287.99
523,113680.54,13197.44
706,117020.08,54439.53
619,145359.99,38186.85
593,151391.68,27274.6
608,123935.35,65758.19
526,0,97767.63
684,70291.02,115468.84
604,166031.45,98293.14
636,96643.32,182059.28
669,0,128538.05
624,0,108841.83
631,0,18581.84
753,0,146821.42
588,0,100727.68
729,97268.1,39356.38
602,0,169921.11
689,76296.81,42364.75
486,0,28823.04
809,64497.94,182436.81
562,0,115700.2
763,0,16725.53
669,0,56875.76
709,0,56214.09
554,0,193412.05
699,0,83263.04
732,134249.7,13404.4
625,0,184474.15
599,105443.68,121124.53
584,0,152567.75
499,0,10722.54
526,0,58010.98
625,86147.46,163440.8
537,96939.06,102606.92
696,106758.6,80591.18
679,112528.65,177362.45
684,116563.58,120257.7
850,0,180622.02
495,0,130404.53
537,141786.78,147797.54
850,136416.82,57844.26
513,0,162523.66
618,133245.52,54495.82
802,90757.64,169183.66
547,92350.36,80262.91
613,78778.49,8751.59
592,102143.93,102628.98
546,0,94823.95
721,98459.6,90821.66
671,114603.76,153194.32
624,0,87310.59
751,148074.79,146411.41
636,0,74048.1
607,108004.64,23386.77
509,107712.57,92898.17
653,0,45956.05
709,0,71738.56
559,145303.52,103560.98
684,138476.41,52367.29
635,127471.56,152916.05
709,156551.63,4410.77
656,97092.87,74771.22
793,0,193817.63
609,129312.79,26793.82
618,100315.1,32526.64
850,81684.97,824
669,88827.53,85250.77
594,152092.44,83508.93
616,0,173599.38
676,0,79342.31
608,102406.76,57600.66
710,109130.96,56191.99
695,0,6770.44
530,75242.28,101694.67
509,0,69113.14
517,0,172674.36
758,129142.54,26606.28
665,0,53353.36
631,139129.92,63747.51
576,0,190112.05
544,66483.32,110317.39
596,62389.03,148623.43
481,0,125253.46
498,91857.66,101954.78
512,0,168462.26
594,0,26215.85
570,176173.52,97045.32
721,0,53534.8
453,131834.76,8949.2
562,92347.96,163116.75
682,0,140745.91
748,95297.11,171515.84
729,0,150803.44
663,0,76884.05
735,123845.36,170454.93
627,143426.34,143104.3
713,0,55701.62
562,112708.2,186370.3
632,100013.51,24275.32
479,208165.53,50774.81
658,0,154279.87
598,0,68462.59
597,0,91036.74
512,121685.31,83681.97
704,111525.02,199484.96
474,0,152491.22
604,113546.3,134875.37
683,95696.52,184366.14
537,88963.31,189839.93
794,144880.34,175643.44
732,136576.02,3268.17
495,63093.01,47089.72
552,132271.12,46562.02
602,88814.4,62487.97
607,90594.55,181598.25
675,141816.25,64815.05
443,138547.97,70196.23
727,52192.08,160383.47
482,124976.19,35848.12
686,0,87278.48
588,104356.38,94498.82
605,150315.92,133486.36
583,129299.28,73107.6
738,140950.92,195333.98
744,128065.12,121525.48
781,107433.48,173843.21
699,117468.67,185227.42
639,0,125244.18
583,0,163113.41
587,0,123006.91
694,0,40463.03
570,153040.03,131363.57
692,142084.04,188305.85
511,0,143994.86
788,112079.58,89368.59
526,132044.6,158365.89
749,66582.81,78753.12
691,0,100408.31
481,0,24677.54
752,0,39570.78
658,102895.1,155665.76
679,0,168294.27
754,117578.35,87908.01
679,198546.1,191198.92
633,0,191207.03
674,0,128954.05
600,116623.31,59905.29
645,0,162012.6
698,0,19231.98
508,0,175749.36
555,105770.7,60533.96
751,0,137508.42
738,94435.45,189430.86
706,112889.91,6723.66
595,0,41371.68
577,127940.47,125140.72
578,129745.1,143683.75
699,0,170770.44
826,0,157397.57
656,141535.52,50595.15
556,139914.27,50390.98
569,120243.49,163150.03
765,91835.16,138280.17
544,0,135067.02
588,67178.19,163534.75
740,0,86657.48
850,115378.94,162087.82
766,127786.28,28879.3
849,0,169203.51
612,64900.32,102426.12
517,109172.88,54676.1
645,0,18369.33
696,114091.38,159888.1
716,0,167636.15
590,0,138889.15
656,145933.27,199392.14
473,131504.73,189560.43
742,107926.02,17375.27
834,112281.6,140225.14
721,0,61018.85
590,0,51907.72
516,0,47018.75
850,124781.67,33700.52
748,132865.56,59636.43
798,129055.13,157147.59
612,96166.88,191393.26
540,165298.12,199862.75
719,0,20016.59
598,120682.53,30635.52
796,102773.15,117832.88
579,144386.32,22497.1
850,104449.8,747.88
599,137102.65,76870.81
724,142475.87,107848.24
508,0,103726.71
773,103195.2,178268.36
526,112070.44,126281.83
542,0,196651.72
470,96473.59,5962.3
805,0,21928.81
548,108437.89,127022.87
672,153195.59,162763.01
773,96877.21,113950.51
614,0,104930.46
537,0,52337.97
704,95452.89,179964.55
586,63873.56,83753.64
677,148298.59,182913.95
558,0,166720.28
634,143258.85,192721.98
655,121342.24,180241.44
619,99152.73,48475.12
662,0,126551.48
705,68423.89,64872.55
527,0,98031.53
630,79656.81,93524.22
850,0,56991.66
668,110240.04,183980.56
573,125321.84,130234.63
680,0,32454.26
758,84378.9,75396.43
597,0,167756.45
580,136281.41,24799.47
622,119380.37,60429.43
638,108716.59,74241.09
640,0,78310.82
644,0,119419.37
753,106596.29,91305.77
629,99546.25,25136.95
775,0,193880.6
701,0,47856.78
708,112615.86,4491.77
521,0,101311.95
636,0,38830.72
529,0,26817.23
757,75381.15,199727.72
767,0,67445.85
525,0,161002.29
759,0,20778.39
520,123086.39,41042.4
738,0,67484.16
548,0,121763.68
535,109472.47,157358.43
615,155766.05,110275.17
850,101985.81,43801.27
487,96019.5,9085
731,0,143086.09
726,0,100556.98
609,147900.43,140000.29
714,100755.66,186775.25
694,0,133570.43
786,83036.05,154990.58
698,125427.37,27654.44
601,98202.76,137763.93
769,72509.91,25723.73
850,140393.65,186285.52
646,142644.64,142208.5
659,23503.31,169862.01
487,145729.71,41365.85
740,122295.17,30812.84
686,0,155023.93
612,119799.27,159416.58
655,163708.58,76259.23
617,61687.33,105965.25
674,79144.34,50743.83
711,0,147720.27
624,104848.68,167387.36
597,0,95159.13
682,0,4654.28
775,0,130376.68
727,146652.01,173486.39
629,0,93881.75
684,0,36376.97
549,130622.34,128499.94
593,187013.13,105898.69
536,0,11959.03
707,0,98810.78
592,0,65906.07
703,98862.54,151516.7
723,0,37214.39
452,98443.14,92033.98
552,0,195692.3
633,0,6342.84
479,123575.51,95148.28
768,0,21215.67
742,105239.1,19700.24
668,110993.79,134396.64
707,0,135077.01
754,157691.98,133600.89
544,105245.21,99922.08
718,0,41399.33
762,117687.35,159344.43
772,0,18364.19
691,123067.63,98162.44
502,0,84663.21
563,0,36536.93
676,101457.14,79101.67
576,100549.43,16644.16
629,174588.8,158420.14
625,121161.57,48988.28
628,0,96862.56
471,90063.74,96366.7
811,0,146123.19
504,134936.97,135178.91
687,110495.27,158615.41
660,133200.09,71433.88
548,82596.8,55672.09
609,103837.75,150218.11
659,0,162734.31
526,93590.47,21228.71
725,104149.66,62027.9
519,114141.64,60988.21
562,117153,108675.01
482,156353.46,72643.95
535,175534.78,9241.52
561,135637,153080.4
661,0,72196.57
771,0,199527.34
545,0,156598.23
850,83415.04,74917.64
601,141859.12,111249.62
712,132767.66,59115.77
589,110635.32,148218.86
600,177657.35,77142.32
642,157777.58,67484.6
575,107915.94,63452.18
570,86568.75,103660.31
532,137755.76,163191.99
796,137262.71,62905.29
833,0,44323.22
642,0,97938.59
655,0,126565.21
736,116309.01,185360.4
617,131244.65,183229.02
762,125155.83,106024.02
703,140691.08,167810.26
507,58820.32,138536.09
581,105099.45,184520
593,0,20492.16
648,168372.52,134676.72
462,94682.56,138478.2
596,0,125557.95
627,0,82969.61
494,0,158071.69
627,146329.73,43615.67
850,0,119969.99
632,167962.7,140201.21
490,0,80792.83
715,0,141359.11
679,0,23344.94
619,116967.68,5075.17
465,0,95500.98
736,0,79082.62
501,93244.42,199805.63
535,0,52709.55
759,0,56583.88
819,0,3385.04
533,80442.06,12537.42
632,150561.03,64722.61
686,0,75246.21
687,125474.44,198929.84
667,127076.68,69011.66
699,0,52404.47
497,128650.11,163641.53
780,145580.61,154598.56
652,0,173989.47
477,144900.58,61315.37
652,0,143393.24
488,97588.6,124210.53
572,0,151460.84
755,0,20734.81
779,122200.31,43705.56
693,151709.33,180736.24
530,0,104170.48
738,122134.4,27867.59
690,137260.45,55387.28
611,88594.14,196332.45
643,0,116046.22
632,127205.32,93874.87
727,96997.09,76614.04
508,0,6076.62
550,142200.19,122221.71
754,160761.41,24156.03
759,0,135394.62
794,0,91340.02
549,0,146090.38
671,116234.61,172096.08
756,155143.52,135034.57
632,0,84008.66
579,0,91763.67
748,84009.47,137001.1
488,139246.22,106799.49
710,170113,10494.64
619,0,79866.73
773,145578.28,186172.85
657,126273.95,91673.6
579,162482.76,18458.2
542,0,8342.35
709,87814.89,138578.37
617,113858.95,38129.22
568,87612.64,107155.4
769,0,29792.11
608,106648.98,7063.6
503,0,21645.06
608,103653.51,137079.86
731,116880.53,172718.35
850,97990.49,106691.02
591,150635.3,72274.84
579,0,32246.63
570,129674.89,80552.36
709,0,16733.59
611,83568.26,1235.49
775,178144.91,50168.41
699,147137.74,33687.9
618,0,178705.45
704,114370.41,66810.48
835,108289.28,45859.55
714,149887.49,63846.36
581,170172.9,100236.02
592,0,19645.65
551,0,178393.68
689,64808.32,78591.15
604,62732.65,124954.56
514,0,3756.65
698,95167.55,152723.23
581,152508.99,187597.98
573,134644.19,70381.49
449,0,156792.89
850,51293.47,35534.68
612,0,151256.22
690,116622.73,51011.29
599,0,111190.53
498,198113.86,69664.35
497,85646.81,63233.02
802,0,40855.79
644,141234.98,95673.05
714,0,80234.14
690,77641.99,189051.59
522,0,145490.85
502,117304.29,196278.32
730,0,162889.1
590,92340.69,174667.58
458,146780.52,3476.38
553,144974.55,19344.92
479,0,95270.83
693,0,107759.31
707,0,118368.2
636,115137.26,52484.01
807,101952.97,178153.65
513,164649.52,49915.52
582,0,33747.03
694,91956.49,59961.81
777,0,18613.52
598,123938.6,198894.42
762,123571.77,57014.17
588,120777.88,131729.52
663,90248.79,79169.73
777,0,106472.34
592,0,17013.54
631,106396.48,150661.42
725,104887.43,86622.56
850,72079.71,115767.93
540,0,141998.89
674,0,182787.17
553,99844.68,187915.7
630,0,133267.78
466,156815.71,137476.09
613,146034.74,77146.14
558,152283.39,183271.15
775,118897.1,26362.4
698,96781.39,153373.71
608,102772.67,70705.58
670,0,119759.24
591,0,42392.24
633,150578,34670.62
678,0,82106.19
590,0,171774.5
705,0,149772.61
608,163548.07,38866.85
682,148580.12,35179.18
596,96709.07,41788.37
395,106011.59,17376.57
578,135650.88,199428.19
547,111362.76,16922.28
609,39344.83,178291.89
774,130809.77,152290.28
712,133009.51,126809.15
585,135337.49,40385.61
666,112536.57,34350.54
708,122570.69,199005.88
513,63562.02,52629.73
445,0,180012.39
690,100368.63,35342.33
850,0,109291.22
537,136082,62746.54
705,114169.16,173273.2
670,47884.92,54340.24
652,0,19302.78
696,0,10883.52
747,202904.64,17298.72
511,0,115779.48
743,161807.18,93228.86
532,110791.97,148704.77
642,0,150475.14
554,108755,40914.32
604,0,38587.7
602,0,171260.66
757,117294.12,94187.47
491,102251.14,145900.89
850,0,152298.28
521,0,99828.45
726,132057.92,34743.98
596,0,121189.3
850,114285.2,129660.59
637,0,145477.36
690,76087.98,151822.66
689,160272.27,49656.24
633,114552.6,73856.28
555,102000.17,116757
563,0,16319.56
494,137853,90273.85
534,0,161344.13
696,162318.61,121061.89
535,140292.58,69531.22
600,0,3756.23
807,0,114448.13
714,0,144045.08
590,126431.54,58781.11
614,123475.04,179227.52
766,97652.96,127332.33
557,0,86642.38
788,137455.99,184178.29
648,0,9551.49
726,99046.31,56053.06
773,0,1118.31
583,105907.42,195732.04
565,97720.35,175070.94
705,0,112331.19
685,97392.18,43956.83
741,0,115994.52
658,152812.58,166682.57
575,139301.68,99843.98
844,76319.64,141175.18
559,125919.35,175910.95
725,124348.38,176984.34
450,117199.8,43480.63
738,148384.64,155047.11
642,113905.48,176137.2
618,133476.09,154843.4
590,117879.32,8214.46
735,0,147075.69
550,122359.5,116495.55
729,0,31165.06
743,108585.35,192127.22
555,145875.74,137491.23
667,121542.57,186841.71
790,109508.68,86776.38
727,146407.11,72073.72
744,0,10662.58
629,112330.83,91001.02
619,90413.12,20555.21
634,105302.66,123164.97
608,0,143463.28
507,0,92131.54
536,121520.36,77178.42
730,103960.38,193650.16
583,102945.01,52861.89
644,92760.55,35896.75
790,0,149418.41
807,134590.21,46253.65
581,104255.03,86609.37
627,0,91943.94
850,0,128892.36
754,0,44830.71
551,121399.98,84508.44
637,147127.81,84760.7
699,125927.51,147661.47
542,0,82393.08
640,111599.32,135995.58
553,0,159800.16
741,0,14379.01
598,114212.6,74322.85
660,0,189016.24
618,115251.64,136435.75
647,0,78488.39
491,107571.61,113695.99
652,0,54628.11
650,152367.21,150835.21
413,130969.77,158891.79
416,97738.97,160523.33
629,0,180595.02
678,113794.22,16618.76
527,128396.33,79919.97
743,118207.69,186489.14
683,124730.26,51999.5
536,0,121299.14
663,136298.65,144593.3
646,0,178752.73
707,0,94148.3
602,0,77414.45
635,125724.95,63236.97
597,0,108645.85
503,0,95153.24
524,0,136079.64
700,95872.86,98273.01
692,0,113505.93
562,0,52525.15
679,74260.03,194617.98
603,123407.69,152541.89
720,123783.91,142903.44
797,0,182257.61
594,153880.15,135431.72
529,0,175697.87
606,106301.85,59061.25
621,0,131283.6
513,0,152499.8
753,138076.47,15523.09
605,135422.31,186418.85
574,0,32262.28
726,126875.62,128052.29
611,96381.68,181419.29
593,119703.1,109783.29
466,152102.18,181879.56
741,127675.39,74260.16
684,133776.86,49865.04
550,72788.03,103608.06
593,76226.9,167564.82
